,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21
0,0.23746308144944145,-0.1816003866677734,-0.2658553089588624,0.7910728484990928,0.17324289029825624,0.02147279172316057,0.009202234252478266,-0.7303595095116812,-0.2564035067580764,0.4823432597204903,-0.456894193609906,-0.6117044458292388,0.886298785946851,-0.03776572320566938,0.16256818519375818,-0.4930947358170089,0.7629752720371337,-0.7010132083649178,-0.23233228309750723,-0.6591787882858308,-0.23395672989883343
1,-1.6363234056869926,-0.5917412538500033,-2.234247948440043,1.089628553936627,-2.644011521871645,2.241033212277954,-0.9290988055126653,0.0033766427164435733,0.16952423837315722,1.3235822982115437,-0.07273760750841422,-1.8732017954635405,0.27735970696439516,-1.795361983978593,-0.7349147416191013,0.3464117240096854,0.3543858355668099,-0.7062216608734829,-1.1513131977804085,-0.4309352558267703,-0.06274417861154047
2,1.4959188152190865,0.7389856797617823,1.1749293993320022,-0.4745413404353328,2.7222106306043075,-2.2799333367025834,0.8818179695873422,-0.39290269070518347,-0.23600702888452083,-1.0762635126245186,-0.33939155353801537,0.7579786579710328,0.5268186655841806,1.0642573141242413,1.2807846599154122,-1.0687800394827134,0.38708320989504863,-0.0006925769505683416,0.8709431007980276,-0.21352301418857988,0.1784683688991446
3,-0.8993155997367814,-0.26818991348728355,-1.9157296912902126,0.18093208488045054,-0.8875806216337823,1.1154546202400661,0.06860339654025366,-0.288748992009806,-0.02765612546553269,-0.09133400909940054,-0.14303837286758003,-1.0879176859815105,0.4882341498696801,-1.4322189065745117,0.22171992632582477,-0.4534396514988445,0.28574131201373587,-0.6745895932613744,-0.7249457915915744,-0.9267362823875294,-0.04220547887585332
4,1.886468873628196,-0.03383693967884047,-2.672379012544353,-0.20566095464790976,-1.3682792217458932,1.4610613958184346,1.5917956326035332,1.296777332646237,-0.7174553419814406,-0.6446530139359979,1.3942246859113554,0.43743996679189917,1.1585207695559896,-0.6676694572603453,-1.4322375751069218,-0.8293903779862907,-1.528987513108009,-0.25443858540912323,-0.47957791877687167,1.3825260168644737,-0.15648070520326407
5,-2.203763361696241,0.8484466114914249,-0.8181847476105973,-1.5460419776979504,0.4187589495083059,-1.2810657777266397,2.9785121996537307,0.13216106337300934,1.1942503665460549,0.92498906013766,-0.7846646703921377,0.48132925023286915,-0.91943433172384,-0.6785937616170585,-1.3766227349443816,-0.8992180442204233,0.8043499680907242,1.0701926090990257,1.3586743515746222,0.31718132940562266,0.15024516789285497
6,-0.169208820300926,-1.1006633576476155,0.7932799528308282,-0.7892570999569272,-0.6097413781934782,0.37794825924872827,-0.09306510704561347,1.326284484886845,0.32531124262722394,-0.5195874104909424,-0.11927172109061385,-0.4606437208045978,-0.14669582882189922,0.5739443472449384,0.05860804641524506,1.8568769636806413,-1.2406585497609122,-1.487569964712852,-2.039410821829693,-0.19311187013847067,0.24081365977869246
7,2.035764739275306,0.20306157168121464,0.4002864394720432,0.9402241504019466,-0.8162044060439837,2.1770915868732206,0.1287858888261805,0.2906185232777325,0.09690018283988794,0.9895790360844133,0.06496362492421452,-0.9136284040000549,0.4788315474594913,0.17324710878471927,-2.370802189351995,-1.030079712438834,-0.793537757117358,-0.795169591348119,0.13017474553815767,-0.056346721299676994,-0.16381696515115476
8,-1.4715363528579948,0.5690217936552094,0.4475738555047032,-1.1031305549419927,-0.2780298057274961,1.151178250675404,-0.7119627952524241,-0.03281434760785091,-0.7612123986162505,1.173363809207854,-0.797227428252469,1.7055511642383336,1.204870825352131,-0.11405633064445117,0.09398344812214307,0.27203226003478254,1.5178358312588587,-1.5351495525921472,-0.06388288849878451,-0.9908170386426631,0.09709492455057459
9,0.8216223165919351,-0.22447267602318827,1.1909876805648567,0.24751689953220396,0.05199627509389224,0.11123108127277928,-1.2432125193767365,0.6054009365474411,-1.279876891400153,0.7871881676504834,-1.6373044982442566,0.06767187779614872,-0.885943247832156,1.3814403623199536,0.8264847288423521,0.5281774055391988,1.60209748870337,-1.1068405275435178,1.3209822426887712,1.4453669583699964,0.17475074990017378
10,-1.3302218961279777,-0.33637071530212886,-0.6055662572419686,-0.5450017094799835,0.47636648101448376,0.45314779673394784,-1.2298295844713503,-1.8077909141293438,1.062841489369186,0.6091156552236944,-0.6325883784415884,-0.17767547653120497,1.5425594397295137,0.4003059539315734,1.3718300494106037,-0.8345957553174227,-0.8812248857271759,2.133448798842572,-0.6205098700395315,0.511977134892755,-0.1733622547119681
11,-2.1747313705342695,-0.43130282823208177,2.1623521064837607,1.4126373945869315,-0.8943938103821003,-1.4207443701660143,0.7313070508899525,0.2829833105795623,-0.20630346688875892,-0.9085136084121065,-0.27945161655973266,1.4397433532723518,1.7760670880414313,1.6783973634288625,-0.529201847077327,0.15439698491372517,1.5132427014004084,-0.2685062592308417,-1.3411664460466584,0.33328587554949923,-0.23454879335424864
12,-1.9687988440463897,2.4182594677824225,0.2981661703235611,0.3332185017202567,2.034280856087357,-0.8409521659108237,-0.8423811249218324,0.5536754567330099,-0.03526101957657093,0.6952753722854936,0.7042276167633591,-0.49920955891446933,-1.7390455821484911,0.2960553027215064,-0.16218079787255146,1.002013343629775,0.19563104083362404,1.450543116211575,-0.01012597714669361,-0.013816002180094464,-0.007729884505380236
